id,timestamp,level,message,uuid,logger_name,raw_log,cluster_id,template,created_at
5621,2026-07-30T00:01:01.637000,ERROR,Request POST /api/payment took 78 ms,1c625c4f-fdc6-484c-ba93-90130c6a6925,60 root,"[2026-07-30 00:01:01,637] 60 root - ERROR - Request POST /api/payment took 78 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:31:02
5622,2026-07-30T00:01:03.638000,WARNING,User 3874 logged in,85ce34f7-498e-4e40-bee0-1e0f5eb182e3,60 root,"[2026-07-30 00:01:03,638] 60 root - WARNING - User 3874 logged in",1,User <*> logged <*>,2026-07-29 18:31:04
5623,2026-07-30T00:01:05.638000,INFO,Database timeout after 45 seconds,db5233de-5563-4eae-b396-338cc6197b44,60 root,"[2026-07-30 00:01:05,638] 60 root - INFO - Database timeout after 45 seconds",4,Database timeout after <*> seconds,2026-07-29 18:31:06
5624,2026-07-30T00:01:07.639000,ERROR,CPU usage reached 85%,5351ce86-3fb9-45a3-b789-7574cade6fdd,60 root,"[2026-07-30 00:01:07,639] 60 root - ERROR - CPU usage reached 85%",3,CPU usage reached <*>,2026-07-29 18:31:08
5625,2026-07-30T00:01:09.640000,ERROR,Cache miss for key USER_272,3fcb7155-5b18-4a8f-a251-2b271f32318d,60 root,"[2026-07-30 00:01:09,640] 60 root - ERROR - Cache miss for key USER_272",11,Cache miss for key <*>,2026-07-29 18:31:10
5626,2026-07-30T00:01:11.641000,ERROR,Payment for Order 68780 completed,bb13f354-c73b-46bd-b04d-568de529acf1,60 root,"[2026-07-30 00:01:11,641] 60 root - ERROR - Payment for Order 68780 completed",5,Payment for Order <*> <*>,2026-07-29 18:31:12
5627,2026-07-30T00:01:13.641000,ERROR,Payment for Order 32728 completed,105242ca-e41a-4fd1-87c3-a82cacbc7e40,60 root,"[2026-07-30 00:01:13,641] 60 root - ERROR - Payment for Order 32728 completed",5,Payment for Order <*> <*>,2026-07-29 18:31:14
5628,2026-07-30T00:01:15.642000,INFO,User 7876 logged in,143c841e-70f9-465e-80e6-fdceef7a8bd8,60 root,"[2026-07-30 00:01:15,642] 60 root - INFO - User 7876 logged in",1,User <*> logged <*>,2026-07-29 18:31:16
5629,2026-07-30T00:01:17.643000,INFO,Memory usage reached 70%,27c2a774-913c-4908-a8a1-bf6d53551e5d,60 root,"[2026-07-30 00:01:17,643] 60 root - INFO - Memory usage reached 70%",12,Memory usage reached <*>,2026-07-29 18:31:18
5630,2026-07-30T00:01:19.644000,WARNING,Disk usage reached 92%,3986cfec-313b-41e3-ac57-bd0bb6febec0,60 root,"[2026-07-30 00:01:19,644] 60 root - WARNING - Disk usage reached 92%",7,Disk usage reached <*>,2026-07-29 18:31:20
5631,2026-07-30T00:01:21.645000,WARNING,Service auth restarted after 2 crashes,3a99e4cb-cb5a-4272-a497-fb58ddf181c3,60 root,"[2026-07-30 00:01:21,645] 60 root - WARNING - Service auth restarted after 2 crashes",2,Service auth restarted after <*> crashes,2026-07-29 18:31:22
5632,2026-07-30T00:01:23.646000,WARNING,Memory usage reached 98%,ccb8030e-b14d-432e-b744-71e97edd1411,60 root,"[2026-07-30 00:01:23,646] 60 root - WARNING - Memory usage reached 98%",12,Memory usage reached <*>,2026-07-29 18:31:24
5633,2026-07-30T00:01:25.646000,ERROR,User 3897 logged in,48b8aff4-d242-443d-a964-1526ca281560,60 root,"[2026-07-30 00:01:25,646] 60 root - ERROR - User 3897 logged in",1,User <*> logged <*>,2026-07-29 18:31:26
5634,2026-07-30T00:01:27.647000,WARNING,Worker 2 restarted,80fb7f43-ba18-4fc2-9a53-10e20b838ea8,60 root,"[2026-07-30 00:01:27,647] 60 root - WARNING - Worker 2 restarted",10,Worker <*> restarted,2026-07-29 18:31:28
5635,2026-07-30T00:01:29.647000,INFO,User 7040 logged out,feed046b-1bcf-4980-9b26-c5dd183f5741,60 root,"[2026-07-30 00:01:29,647] 60 root - INFO - User 7040 logged out",1,User <*> logged <*>,2026-07-29 18:31:30
5636,2026-07-30T00:01:31.648000,ERROR,File report_104.pdf uploaded,9ff4cc82-3cc7-4d58-88c4-6a5f10596277,60 root,"[2026-07-30 00:01:31,648] 60 root - ERROR - File report_104.pdf uploaded",9,File <*> uploaded,2026-07-29 18:31:32
5637,2026-07-30T00:01:33.649000,INFO,Worker 3 restarted,cdf0369f-8921-4195-9884-fde72ce8b0d8,60 root,"[2026-07-30 00:01:33,649] 60 root - INFO - Worker 3 restarted",10,Worker <*> restarted,2026-07-29 18:31:34
5638,2026-07-30T00:01:35.649000,ERROR,Request POST /api/payment took 331 ms,cfadbc0c-55f1-4694-9f61-b3fa3a18adc5,60 root,"[2026-07-30 00:01:35,649] 60 root - ERROR - Request POST /api/payment took 331 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:31:36
5639,2026-07-30T00:01:37.650000,WARNING,Worker 4 restarted,348b414a-b0fc-4cc8-ac9c-beabaa07cce0,60 root,"[2026-07-30 00:01:37,650] 60 root - WARNING - Worker 4 restarted",10,Worker <*> restarted,2026-07-29 18:31:38
5640,2026-07-30T00:01:39.651000,ERROR,File report_247.pdf uploaded,b3d5c5d0-bddb-4b52-a72d-5bff04bb724e,60 root,"[2026-07-30 00:01:39,651] 60 root - ERROR - File report_247.pdf uploaded",9,File <*> uploaded,2026-07-29 18:31:40
5641,2026-07-30T00:01:41.652000,WARNING,Request POST /api/payment took 910 ms,c43b9f83-3415-4360-9006-5040980e9866,60 root,"[2026-07-30 00:01:41,652] 60 root - WARNING - Request POST /api/payment took 910 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:31:42
5642,2026-07-30T00:01:43.653000,WARNING,Payment for Order 13440 completed,1b46ec0f-5d32-4276-be6b-026827c2cc64,60 root,"[2026-07-30 00:01:43,653] 60 root - WARNING - Payment for Order 13440 completed",5,Payment for Order <*> <*>,2026-07-29 18:31:44
5643,2026-07-30T00:01:45.653000,ERROR,User 7966 logged out,e3c22f94-7326-4f20-9e01-7b3bc7c4ea5d,60 root,"[2026-07-30 00:01:45,653] 60 root - ERROR - User 7966 logged out",1,User <*> logged <*>,2026-07-29 18:31:46
5644,2026-07-30T00:01:47.654000,INFO,Memory usage reached 85%,dec77bb8-38c8-495c-b49a-929d488e033f,60 root,"[2026-07-30 00:01:47,654] 60 root - INFO - Memory usage reached 85%",12,Memory usage reached <*>,2026-07-29 18:31:48
5645,2026-07-30T00:01:49.654000,INFO,Connection from 192.168.1.253 accepted,e31a4b1f-3ac9-481d-a9c5-767eabb07ae4,60 root,"[2026-07-30 00:01:49,654] 60 root - INFO - Connection from 192.168.1.253 accepted",6,Connection from <*> accepted,2026-07-29 18:31:50
5646,2026-07-30T00:01:51.656000,INFO,User 4071 logged in,5f2bf566-fd09-4bb4-b5ce-09e89ec53b71,60 root,"[2026-07-30 00:01:51,656] 60 root - INFO - User 4071 logged in",1,User <*> logged <*>,2026-07-29 18:31:52
5647,2026-07-30T00:01:53.656000,WARNING,Payment for Order 95858 failed,f1000679-8067-4bb9-9f67-4b9b8f1df357,60 root,"[2026-07-30 00:01:53,656] 60 root - WARNING - Payment for Order 95858 failed",5,Payment for Order <*> <*>,2026-07-29 18:31:54
5648,2026-07-30T00:01:55.657000,ERROR,File report_253.pdf uploaded,54a03892-bf5b-46a4-bf58-b33c485ad57c,60 root,"[2026-07-30 00:01:55,657] 60 root - ERROR - File report_253.pdf uploaded",9,File <*> uploaded,2026-07-29 18:31:56
5649,2026-07-30T00:01:57.658000,ERROR,Worker 1 restarted,41cfd9e8-c0df-4789-a287-27807858e8c5,60 root,"[2026-07-30 00:01:57,658] 60 root - ERROR - Worker 1 restarted",10,Worker <*> restarted,2026-07-29 18:31:58
5650,2026-07-30T00:01:59.659000,WARNING,Request POST /api/payment took 363 ms,9ab69f51-787b-4498-99ab-ea679ed8bd41,60 root,"[2026-07-30 00:01:59,659] 60 root - WARNING - Request POST /api/payment took 363 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:32:00
5651,2026-07-30T00:02:01.660000,INFO,Cache miss for key USER_646,c65ac3a1-d26d-406f-8227-2e8bbf2be87f,60 root,"[2026-07-30 00:02:01,660] 60 root - INFO - Cache miss for key USER_646",11,Cache miss for key <*>,2026-07-29 18:32:02
5652,2026-07-30T00:02:03.661000,WARNING,User 2907 logged in,9151a13e-b678-45ff-9c4c-5fd069e48739,60 root,"[2026-07-30 00:02:03,661] 60 root - WARNING - User 2907 logged in",1,User <*> logged <*>,2026-07-29 18:32:04
5653,2026-07-30T00:02:05.662000,INFO,Request POST /api/payment took 228 ms,872eda24-156e-47cc-9f4f-37ec1280eb4b,60 root,"[2026-07-30 00:02:05,662] 60 root - INFO - Request POST /api/payment took 228 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:32:06
5654,2026-07-30T00:02:07.663000,INFO,Payment for Order 88964 completed,3b533d9f-78c9-4ca6-80b3-0583ea780d50,60 root,"[2026-07-30 00:02:07,663] 60 root - INFO - Payment for Order 88964 completed",5,Payment for Order <*> <*>,2026-07-29 18:32:08
5655,2026-07-30T00:02:09.663000,INFO,Payment for Order 25422 failed,c1ef612c-d5e8-4fac-ac1f-cc6b69cd64f2,60 root,"[2026-07-30 00:02:09,663] 60 root - INFO - Payment for Order 25422 failed",5,Payment for Order <*> <*>,2026-07-29 18:32:10
5656,2026-07-30T00:02:11.665000,ERROR,Payment for Order 58169 failed,cdae0230-7a5f-49b9-9803-6a9c49a64b87,60 root,"[2026-07-30 00:02:11,665] 60 root - ERROR - Payment for Order 58169 failed",5,Payment for Order <*> <*>,2026-07-29 18:32:12
5657,2026-07-30T00:02:13.666000,WARNING,Connection from 192.168.1.178 accepted,c6b62559-f3f1-4926-a8e3-d17cdad90381,60 root,"[2026-07-30 00:02:13,666] 60 root - WARNING - Connection from 192.168.1.178 accepted",6,Connection from <*> accepted,2026-07-29 18:32:14
5658,2026-07-30T00:02:15.667000,WARNING,Request GET /api/orders took 599 ms,dd219040-1e04-4b29-81cc-a48a3f64eb73,60 root,"[2026-07-30 00:02:15,667] 60 root - WARNING - Request GET /api/orders took 599 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:32:16
5659,2026-07-30T00:02:17.668000,WARNING,User 2235 logged out,41adecb6-4167-437f-b7a4-bc60f3f682f3,60 root,"[2026-07-30 00:02:17,668] 60 root - WARNING - User 2235 logged out",1,User <*> logged <*>,2026-07-29 18:32:18
5660,2026-07-30T00:02:19.668000,WARNING,Connection from 192.168.1.96 accepted,5ed7c57e-adf1-4857-8672-5c92db614055,60 root,"[2026-07-30 00:02:19,668] 60 root - WARNING - Connection from 192.168.1.96 accepted",6,Connection from <*> accepted,2026-07-29 18:32:20
5661,2026-07-30T00:02:21.669000,WARNING,User 4794 logged in,457e9bec-3e2b-437b-a7fe-bbe88dddd2ac,60 root,"[2026-07-30 00:02:21,669] 60 root - WARNING - User 4794 logged in",1,User <*> logged <*>,2026-07-29 18:32:22
5662,2026-07-30T00:02:23.670000,INFO,Service auth restarted after 3 crashes,24e06d02-6c23-4ccc-85de-359eff9e2153,60 root,"[2026-07-30 00:02:23,670] 60 root - INFO - Service auth restarted after 3 crashes",2,Service auth restarted after <*> crashes,2026-07-29 18:32:24
5663,2026-07-30T00:02:25.671000,ERROR,Memory usage reached 66%,5b4c71d4-5a07-428b-a573-b631d00bdf01,60 root,"[2026-07-30 00:02:25,671] 60 root - ERROR - Memory usage reached 66%",12,Memory usage reached <*>,2026-07-29 18:32:26
5664,2026-07-30T00:02:27.672000,INFO,User 9561 logged in,0bf8f50f-132a-46e6-a9b0-dd921ccb0aeb,60 root,"[2026-07-30 00:02:27,672] 60 root - INFO - User 9561 logged in",1,User <*> logged <*>,2026-07-29 18:32:28
5665,2026-07-30T00:02:29.673000,WARNING,Payment for Order 21446 failed,efec95d9-7b90-43a4-bc10-17158758e1e3,60 root,"[2026-07-30 00:02:29,673] 60 root - WARNING - Payment for Order 21446 failed",5,Payment for Order <*> <*>,2026-07-29 18:32:31
5666,2026-07-30T00:02:31.675000,WARNING,File report_39.pdf uploaded,e39674be-2d54-453d-8be1-7eb686e19cd4,60 root,"[2026-07-30 00:02:31,675] 60 root - WARNING - File report_39.pdf uploaded",9,File <*> uploaded,2026-07-29 18:32:33
5667,2026-07-30T00:02:33.675000,ERROR,Request GET /api/orders took 38 ms,9a3d17a3-d36b-4ef2-8451-9a2146873aac,60 root,"[2026-07-30 00:02:33,675] 60 root - ERROR - Request GET /api/orders took 38 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:32:35
5668,2026-07-30T00:02:35.676000,WARNING,Memory usage reached 92%,e4ff2ae0-7c6a-4309-861c-4ee88ba57582,60 root,"[2026-07-30 00:02:35,676] 60 root - WARNING - Memory usage reached 92%",12,Memory usage reached <*>,2026-07-29 18:32:37
5669,2026-07-30T00:02:37.677000,ERROR,User 9202 logged in,ac6de07d-eb05-4a5a-849f-bba698b980cc,60 root,"[2026-07-30 00:02:37,677] 60 root - ERROR - User 9202 logged in",1,User <*> logged <*>,2026-07-29 18:32:39
5670,2026-07-30T00:02:39.678000,INFO,Database timeout after 31 seconds,06472d9a-1a51-457d-bf9c-9641890011ad,60 root,"[2026-07-30 00:02:39,678] 60 root - INFO - Database timeout after 31 seconds",4,Database timeout after <*> seconds,2026-07-29 18:32:41
5671,2026-07-30T00:02:41.679000,INFO,Worker 3 restarted,fae00eec-e72c-4b5c-8797-7c5c55fa2697,60 root,"[2026-07-30 00:02:41,679] 60 root - INFO - Worker 3 restarted",10,Worker <*> restarted,2026-07-29 18:32:43
5672,2026-07-30T00:02:43.679000,ERROR,File report_171.pdf uploaded,7ccd64ce-2715-4b3e-9919-bbe11fa96fce,60 root,"[2026-07-30 00:02:43,679] 60 root - ERROR - File report_171.pdf uploaded",9,File <*> uploaded,2026-07-29 18:32:45
5673,2026-07-30T00:02:45.680000,INFO,File report_111.pdf uploaded,331ed7c9-ed1a-42f3-932a-95cb0742012a,60 root,"[2026-07-30 00:02:45,680] 60 root - INFO - File report_111.pdf uploaded",9,File <*> uploaded,2026-07-29 18:32:47
5674,2026-07-30T00:02:47.681000,WARNING,Request POST /api/payment took 412 ms,b6b9d567-12ce-495b-97a0-d87f03855795,60 root,"[2026-07-30 00:02:47,681] 60 root - WARNING - Request POST /api/payment took 412 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:32:49
5675,2026-07-30T00:02:49.682000,WARNING,Memory usage reached 89%,23966f37-01b0-4a6a-b245-9649f7c7194a,60 root,"[2026-07-30 00:02:49,682] 60 root - WARNING - Memory usage reached 89%",12,Memory usage reached <*>,2026-07-29 18:32:51
5676,2026-07-30T00:02:51.683000,WARNING,Service auth restarted after 4 crashes,5609fa02-ef3d-4f1b-a9b5-ae9c7db7793d,60 root,"[2026-07-30 00:02:51,683] 60 root - WARNING - Service auth restarted after 4 crashes",2,Service auth restarted after <*> crashes,2026-07-29 18:32:53
5677,2026-07-30T00:02:53.683000,WARNING,User 8283 logged out,caeb9230-82d7-4915-9aaa-97de23bb87ad,60 root,"[2026-07-30 00:02:53,683] 60 root - WARNING - User 8283 logged out",1,User <*> logged <*>,2026-07-29 18:32:55
5678,2026-07-30T00:02:55.684000,INFO,Database timeout after 14 seconds,659184a4-0d1d-4ae1-9468-cce8cfc37c0f,60 root,"[2026-07-30 00:02:55,684] 60 root - INFO - Database timeout after 14 seconds",4,Database timeout after <*> seconds,2026-07-29 18:32:57
5679,2026-07-30T00:02:57.685000,ERROR,Cache miss for key USER_522,860c0a94-08ad-4e35-8703-d3f42ede2532,60 root,"[2026-07-30 00:02:57,685] 60 root - ERROR - Cache miss for key USER_522",11,Cache miss for key <*>,2026-07-29 18:32:59
5680,2026-07-30T00:02:59.686000,ERROR,File report_185.pdf uploaded,1b7de733-b1d2-42f4-ae2d-10d330e20806,60 root,"[2026-07-30 00:02:59,686] 60 root - ERROR - File report_185.pdf uploaded",9,File <*> uploaded,2026-07-29 18:33:01
5681,2026-07-30T00:03:01.687000,WARNING,Connection from 192.168.1.138 accepted,faa168b5-31fd-4292-b68c-4afcc0e1cc2e,60 root,"[2026-07-30 00:03:01,687] 60 root - WARNING - Connection from 192.168.1.138 accepted",6,Connection from <*> accepted,2026-07-29 18:33:03
5682,2026-07-30T00:03:03.688000,ERROR,Connection from 192.168.1.87 accepted,9e497e77-7533-4eaa-a69c-39da6c2a951a,60 root,"[2026-07-30 00:03:03,688] 60 root - ERROR - Connection from 192.168.1.87 accepted",6,Connection from <*> accepted,2026-07-29 18:33:05
5683,2026-07-30T00:03:05.690000,ERROR,File report_282.pdf uploaded,edd5abdb-50da-4bda-b970-e40626bfb57f,60 root,"[2026-07-30 00:03:05,690] 60 root - ERROR - File report_282.pdf uploaded",9,File <*> uploaded,2026-07-29 18:33:07
5684,2026-07-30T00:03:07.691000,INFO,Payment for Order 36331 completed,c55c2906-572f-4101-a513-3817dc3152fb,60 root,"[2026-07-30 00:03:07,691] 60 root - INFO - Payment for Order 36331 completed",5,Payment for Order <*> <*>,2026-07-29 18:33:09
5685,2026-07-30T00:03:09.691000,ERROR,User 8006 logged out,6ab0782b-3b8f-4f1e-a21c-3804fe6afe3c,60 root,"[2026-07-30 00:03:09,691] 60 root - ERROR - User 8006 logged out",1,User <*> logged <*>,2026-07-29 18:33:11
5686,2026-07-30T00:03:11.692000,INFO,Disk usage reached 74%,c2517913-f575-4a24-9c06-c3edffa9b74b,60 root,"[2026-07-30 00:03:11,692] 60 root - INFO - Disk usage reached 74%",7,Disk usage reached <*>,2026-07-29 18:33:13
5687,2026-07-30T00:03:13.693000,ERROR,Disk usage reached 90%,f01da679-fb14-4272-94e6-21ba63aabb65,60 root,"[2026-07-30 00:03:13,693] 60 root - ERROR - Disk usage reached 90%",7,Disk usage reached <*>,2026-07-29 18:33:15
5688,2026-07-30T00:03:15.694000,WARNING,User 5839 logged in,0f6baece-b7d8-45db-a1da-ce3bed58d94a,60 root,"[2026-07-30 00:03:15,694] 60 root - WARNING - User 5839 logged in",1,User <*> logged <*>,2026-07-29 18:33:17
5689,2026-07-30T00:03:17.695000,ERROR,Cache miss for key USER_611,7df12bbc-1f1e-4922-b582-10bc1f3e4e0e,60 root,"[2026-07-30 00:03:17,695] 60 root - ERROR - Cache miss for key USER_611",11,Cache miss for key <*>,2026-07-29 18:33:19
5690,2026-07-30T00:03:19.696000,WARNING,Database timeout after 12 seconds,01814b23-71a2-4db4-ba9d-d439e9bf47b2,60 root,"[2026-07-30 00:03:19,696] 60 root - WARNING - Database timeout after 12 seconds",4,Database timeout after <*> seconds,2026-07-29 18:33:21
5691,2026-07-30T00:03:21.697000,ERROR,Disk usage reached 92%,8926d0c7-82eb-40c8-a0af-dd2dd59fb4cf,60 root,"[2026-07-30 00:03:21,697] 60 root - ERROR - Disk usage reached 92%",7,Disk usage reached <*>,2026-07-29 18:33:23
5692,2026-07-30T00:03:23.697000,WARNING,User 5494 logged out,367d9a88-781e-424b-9650-947647322613,60 root,"[2026-07-30 00:03:23,697] 60 root - WARNING - User 5494 logged out",1,User <*> logged <*>,2026-07-29 18:33:25
5693,2026-07-30T00:03:25.698000,INFO,Service auth restarted after 2 crashes,abc01322-f38f-4301-bc36-d2784813c911,60 root,"[2026-07-30 00:03:25,698] 60 root - INFO - Service auth restarted after 2 crashes",2,Service auth restarted after <*> crashes,2026-07-29 18:33:27
5694,2026-07-30T00:03:27.699000,ERROR,Connection from 192.168.1.16 accepted,83436d8e-c145-431a-9833-56ec17797a05,60 root,"[2026-07-30 00:03:27,699] 60 root - ERROR - Connection from 192.168.1.16 accepted",6,Connection from <*> accepted,2026-07-29 18:33:29
5695,2026-07-30T00:03:29.700000,ERROR,Connection from 192.168.1.28 accepted,e1c3dc15-c09c-4916-8555-eafafaa841a9,60 root,"[2026-07-30 00:03:29,700] 60 root - ERROR - Connection from 192.168.1.28 accepted",6,Connection from <*> accepted,2026-07-29 18:33:31
5696,2026-07-30T00:03:31.701000,ERROR,Memory usage reached 64%,648960ba-7c35-4809-a0aa-585774040cfa,60 root,"[2026-07-30 00:03:31,701] 60 root - ERROR - Memory usage reached 64%",12,Memory usage reached <*>,2026-07-29 18:33:33
5697,2026-07-30T00:03:33.702000,ERROR,Service auth restarted after 3 crashes,e7a78a98-bbc2-4757-9f60-9683ab4da8bb,60 root,"[2026-07-30 00:03:33,702] 60 root - ERROR - Service auth restarted after 3 crashes",2,Service auth restarted after <*> crashes,2026-07-29 18:33:35
5698,2026-07-30T00:03:35.703000,INFO,Payment for Order 54399 failed,b293000e-7497-4a2d-819e-9a8447dd9d0b,60 root,"[2026-07-30 00:03:35,703] 60 root - INFO - Payment for Order 54399 failed",5,Payment for Order <*> <*>,2026-07-29 18:33:37
5699,2026-07-30T00:03:37.704000,INFO,Connection from 192.168.1.175 accepted,9de783bd-a29c-4478-bf4b-c3299c654b55,60 root,"[2026-07-30 00:03:37,704] 60 root - INFO - Connection from 192.168.1.175 accepted",6,Connection from <*> accepted,2026-07-29 18:33:39
5700,2026-07-30T00:03:39.706000,WARNING,User 7377 logged in,04a9f25d-766a-4254-aee8-adb7cef08e13,60 root,"[2026-07-30 00:03:39,706] 60 root - WARNING - User 7377 logged in",1,User <*> logged <*>,2026-07-29 18:33:41
5701,2026-07-30T00:03:41.706000,ERROR,Memory usage reached 72%,f066236f-b1e0-49d3-9a0d-7a0490cebcf2,60 root,"[2026-07-30 00:03:41,706] 60 root - ERROR - Memory usage reached 72%",12,Memory usage reached <*>,2026-07-29 18:33:43
5702,2026-07-30T00:03:43.708000,INFO,User 3650 logged in,cd1ca871-97fb-4e28-a117-4a802aa8633d,60 root,"[2026-07-30 00:03:43,708] 60 root - INFO - User 3650 logged in",1,User <*> logged <*>,2026-07-29 18:33:45
5703,2026-07-30T00:03:45.709000,WARNING,Service auth restarted after 3 crashes,f16918a3-adfe-436c-bd0e-99aa627af085,60 root,"[2026-07-30 00:03:45,709] 60 root - WARNING - Service auth restarted after 3 crashes",2,Service auth restarted after <*> crashes,2026-07-29 18:33:47
5704,2026-07-30T00:03:47.711000,WARNING,Disk usage reached 92%,61e1cef3-943c-4344-8dc7-762758cfb78b,60 root,"[2026-07-30 00:03:47,711] 60 root - WARNING - Disk usage reached 92%",7,Disk usage reached <*>,2026-07-29 18:33:49
5705,2026-07-30T00:03:49.712000,ERROR,User 7678 logged out,c6c9d294-be2d-4ff7-beba-f2a57de4e440,60 root,"[2026-07-30 00:03:49,712] 60 root - ERROR - User 7678 logged out",1,User <*> logged <*>,2026-07-29 18:33:51
5706,2026-07-30T00:03:51.713000,ERROR,User 8998 logged in,74289bfb-5236-4aed-b0e6-555a27923925,60 root,"[2026-07-30 00:03:51,713] 60 root - ERROR - User 8998 logged in",1,User <*> logged <*>,2026-07-29 18:33:53
5707,2026-07-30T00:03:53.714000,ERROR,Database timeout after 17 seconds,97094208-478c-4562-b78d-b811c8a8b597,60 root,"[2026-07-30 00:03:53,714] 60 root - ERROR - Database timeout after 17 seconds",4,Database timeout after <*> seconds,2026-07-29 18:33:55
5708,2026-07-30T00:03:55.715000,ERROR,Payment for Order 39711 completed,d77c56a3-2dd9-461f-9294-67009df9b189,60 root,"[2026-07-30 00:03:55,715] 60 root - ERROR - Payment for Order 39711 completed",5,Payment for Order <*> <*>,2026-07-29 18:33:55
5709,2026-07-30T00:03:57.716000,WARNING,Payment for Order 50806 failed,4994dfde-ab7a-4f21-a092-475312f5a8fa,60 root,"[2026-07-30 00:03:57,716] 60 root - WARNING - Payment for Order 50806 failed",5,Payment for Order <*> <*>,2026-07-29 18:33:57
5710,2026-07-30T00:03:59.717000,INFO,User 5999 logged in,c7fde75b-96a8-4662-a16d-8972db6b9505,60 root,"[2026-07-30 00:03:59,717] 60 root - INFO - User 5999 logged in",1,User <*> logged <*>,2026-07-29 18:33:59
5711,2026-07-30T00:04:01.718000,ERROR,Memory usage reached 61%,a751dac2-65f9-435c-be1c-7ada224ecaa2,60 root,"[2026-07-30 00:04:01,718] 60 root - ERROR - Memory usage reached 61%",12,Memory usage reached <*>,2026-07-29 18:34:01
5712,2026-07-30T00:04:03.718000,INFO,Request POST /api/payment took 258 ms,f5e9ef8b-89f1-4b3b-8ba6-1c4e47bdcc42,60 root,"[2026-07-30 00:04:03,718] 60 root - INFO - Request POST /api/payment took 258 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:34:03
5713,2026-07-30T00:04:05.719000,ERROR,Cache miss for key USER_822,b88e92ba-227b-422c-a89f-0a9d99ea03a7,60 root,"[2026-07-30 00:04:05,719] 60 root - ERROR - Cache miss for key USER_822",11,Cache miss for key <*>,2026-07-29 18:34:05
5714,2026-07-30T00:04:07.719000,WARNING,File report_205.pdf uploaded,8ba4aa67-2dcf-4f26-afef-7aa76b5f3748,60 root,"[2026-07-30 00:04:07,719] 60 root - WARNING - File report_205.pdf uploaded",9,File <*> uploaded,2026-07-29 18:34:07
5715,2026-07-30T00:04:09.720000,INFO,Cache miss for key USER_811,c5b8f368-b109-4bb9-9b21-aafa726f4a44,60 root,"[2026-07-30 00:04:09,720] 60 root - INFO - Cache miss for key USER_811",11,Cache miss for key <*>,2026-07-29 18:34:09
5716,2026-07-30T00:04:11.721000,WARNING,User 5776 logged in,892c81aa-7410-4108-b607-032dadda6d25,60 root,"[2026-07-30 00:04:11,721] 60 root - WARNING - User 5776 logged in",1,User <*> logged <*>,2026-07-29 18:34:11
5717,2026-07-30T00:04:13.722000,ERROR,Worker 2 restarted,46127160-d1e9-45f8-9928-dca87d018f13,60 root,"[2026-07-30 00:04:13,722] 60 root - ERROR - Worker 2 restarted",10,Worker <*> restarted,2026-07-29 18:34:13
5718,2026-07-30T00:04:15.723000,ERROR,User 7424 logged in,911fe7db-124f-4440-96ef-c08b4c51a3a0,60 root,"[2026-07-30 00:04:15,723] 60 root - ERROR - User 7424 logged in",1,User <*> logged <*>,2026-07-29 18:34:15
5719,2026-07-30T00:04:17.724000,ERROR,File report_58.pdf uploaded,468628fc-98cc-4b8a-81aa-0ed6d6d33617,60 root,"[2026-07-30 00:04:17,724] 60 root - ERROR - File report_58.pdf uploaded",9,File <*> uploaded,2026-07-29 18:34:17
5720,2026-07-30T00:04:19.725000,ERROR,User 9448 logged in,89c9afe7-1cdc-44ac-a486-2e07af097690,60 root,"[2026-07-30 00:04:19,725] 60 root - ERROR - User 9448 logged in",1,User <*> logged <*>,2026-07-29 18:34:19
5721,2026-07-30T00:04:21.726000,WARNING,Request GET /api/orders took 434 ms,8a29806d-fed2-4e62-b63f-3f7de2913584,60 root,"[2026-07-30 00:04:21,726] 60 root - WARNING - Request GET /api/orders took 434 ms",8,Request <*> <*> took <*> ms,2026-07-29 18:34:21
5722,2026-07-30T00:04:23.726000,INFO,Database timeout after 41 seconds,bc70e6e0-8e2d-4579-803f-4a1f7dfa2b83,60 root,"[2026-07-30 00:04:23,726] 60 root - INFO - Database timeout after 41 seconds",4,Database timeout after <*> seconds,2026-07-29 18:34:23
5723,2026-07-30T00:04:25.727000,ERROR,CPU usage reached 86%,e6af8fa1-379e-4abc-944e-549f1c8ba0f8,60 root,"[2026-07-30 00:04:25,727] 60 root - ERROR - CPU usage reached 86%",3,CPU usage reached <*>,2026-07-29 18:34:25
5724,2026-07-30T00:04:27.728000,WARNING,Memory usage reached 70%,3d66211d-5d4c-4482-bac5-92822405a064,60 root,"[2026-07-30 00:04:27,728] 60 root - WARNING - Memory usage reached 70%",12,Memory usage reached <*>,2026-07-29 18:34:27
5725,2026-07-30T00:04:29.729000,WARNING,User 8052 logged out,e64e9ae0-bd41-4cce-b816-370915d67753,60 root,"[2026-07-30 00:04:29,729] 60 root - WARNING - User 8052 logged out",1,User <*> logged <*>,2026-07-29 18:34:30
